Freq.,IV1,fase
2.60615354999929e+006,2.42835649796957e+001,-9.00000028703109e+001
2.63026799189578e+006,2.43635655707300e+001,-9.00000027920960e+001
2.65460556197594e+006,2.44435661509804e+001,-9.00000027160122e+001
2.67916832481944e+006,2.45235667206437e+001,-9.00000026420016e+001
2.70395836410925e+006,2.46035672799129e+001,-9.00000025700075e+001
2.72897778280846e+006,2.46835678289777e+001,-9.00000024999752e+001
2.75422870333859e+006,2.47635683680241e+001,-9.00000024318511e+001
2.77971326775971e+006,2.48435688972349e+001,-9.00000023655832e+001
2.80543363795214e+006,2.49235694167896e+001,-9.00000023011210e+001
2.83139199579981e+006,2.50035699268642e+001,-9.00000022384153e+001
2.85759054337538e+006,2.50835704276317e+001,-9.00000021774182e+001
2.88403150312705e+006,2.51635709192619e+001,-9.00000021180832e+001
2.91071711806705e+006,2.52435714019214e+001,-9.00000020603650e+001
2.93764965196198e+006,2.53235718757738e+001,-9.00000020042195e+001
2.96483138952480e+006,2.54035723409799e+001,-9.00000019496039e+001
2.99226463660865e+006,2.54835727976974e+001,-9.00000018964765e+001
3.01995172040248e+006,2.55635732460810e+001,-9.00000018447968e+001
3.04789498962845e+006,2.56435736862829e+001,-9.00000017945253e+001
3.07609681474118e+006,2.57235741184523e+001,-9.00000017456236e+001
3.10455958812883e+006,2.58035745427357e+001,-9.00000016980544e+001
3.13328572431607e+006,2.58835749592769e+001,-9.00000016517815e+001
3.16227766016887e+006,2.59635753682173e+001,-9.00000016067695e+001
3.19153785510125e+006,2.60435757696955e+001,-9.00000015629840e+001
3.22106879128393e+006,2.61235761638477e+001,-9.00000015203916e+001
3.25087297385484e+006,2.62035765508074e+001,-9.00000014789598e+001
3.28095293113170e+006,2.62835769307059e+001,-9.00000014386570e+001
3.31131121482642e+006,2.63635773036720e+001,-9.00000013994525e+001
3.34195040026166e+006,2.64435776698322e+001,-9.00000013613162e+001
3.37287308658921e+006,2.65235780293107e+001,-9.00000013242192e+001
3.40408189701053e+006,2.66035783822293e+001,-9.00000012881330e+001
3.43557947899928e+006,2.66835787287078e+001,-9.00000012530302e+001
3.46736850452585e+006,2.67635790688636e+001,-9.00000012188839e+001
3.49945167028411e+006,2.68435794028122e+001,-9.00000011856681e+001
3.53183169792012e+006,2.69235797306666e+001,-9.00000011533574e+001
3.56451133426299e+006,2.70035800525383e+001,-9.00000011219272e+001
3.59749335155798e+006,2.70835803685362e+001,-9.00000010913534e+001
3.63078054770158e+006,2.71635806787675e+001,-9.00000010616128e+001
3.66437574647890e+006,2.72435809833376e+001,-9.00000010326826e+001
3.69828179780324e+006,2.73235812823496e+001,-9.00000010045408e+001
3.73250157795779e+006,2.74035815759049e+001,-9.00000009771659e+001
3.76703798983967e+006,2.74835818641033e+001,-9.00000009505369e+001
3.80189396320620e+006,2.75635821470423e+001,-9.00000009246335e+001
3.83707245492339e+006,2.76435824248179e+001,-9.00000008994361e+001
3.87257644921678e+006,2.77235826975244e+001,-9.00000008749252e+001
3.90840895792463e+006,2.78035829652542e+001,-9.00000008510823e+001
3.94457302075340e+006,2.78835832280982e+001,-9.00000008278892e+001
3.98107170553559e+006,2.79635834861454e+001,-9.00000008053280e+001
4.01790810849003e+006,2.80435837394835e+001,-9.00000007833817e+001
4.05508535448447e+006,2.81235839881984e+001,-9.00000007620334e+001
4.09260659730075e+006,2.82035842323743e+001,-9.00000007412669e+001
4.13047501990226e+006,2.82835844720942e+001,-9.00000007210662e+001
4.16869383470401e+006,2.83635847074393e+001,-9.00000007014161e+001
4.20726628384510e+006,2.84435849384895e+001,-9.00000006823014e+001
4.24619563946380e+006,2.85235851653231e+001,-9.00000006637076e+001
4.28548520397507e+006,2.86035853880171e+001,-9.00000006456205e+001
4.32513831035077e+006,2.86835856066470e+001,-9.00000006280263e+001
4.36515832240235e+006,2.87635858212869e+001,-9.00000006109116e+001
4.40554863506623e+006,2.88435860320098e+001,-9.00000005942632e+001
4.44631267469179e+006,2.89235862388869e+001,-9.00000005780685e+001
4.48745389933203e+006,2.90035864419886e+001,-9.00000005623152e+001
4.52897579903692e+006,2.90835866413838e+001,-9.00000005469911e+001
4.57088189614947e+006,2.91635868371399e+001,-9.00000005320847e+001
4.61317574560452e+006,2.92435870293236e+001,-9.00000005175844e+001
4.65586093523033e+006,2.93235872179999e+001,-9.00000005034793e+001
4.69894108605290e+006,2.94035874032328e+001,-9.00000004897586e+001
4.74241985260320e+006,2.94835875850852e+001,-9.00000004764118e+001
4.78630092322714e+006,2.95635877636188e+001,-9.00000004634287e+001
4.83058802039849e+006,2.96435879388942e+001,-9.00000004507994e+001
4.87528490103464e+006,2.97235881109707e+001,-9.00000004385143e+001
4.92039535681529e+006,2.98035882799068e+001,-9.00000004265640e+001
4.96592321450415e+006,2.98835884457598e+001,-9.00000004149393e+001
5.01187233627352e+006,2.99635886085859e+001,-9.00000004036314e+001
5.05824662003194e+006,3.00435887684403e+001,-9.00000003926317e+001
5.10504999975487e+006,3.01235889253774e+001,-9.00000003819317e+001
5.15228644581838e+006,3.02035890794503e+001,-9.00000003715233e+001
5.19995996533599e+006,3.02835892307114e+001,-9.00000003613986e+001
5.24807460249856e+006,3.03635893792118e+001,-9.00000003515497e+001
5.29663443891742e+006,3.04435895250021e+001,-9.00000003419693e+001
5.34564359397057e+006,3.05235896681316e+001,-9.00000003326499e+001
5.39510622515214e+006,3.06035898086489e+001,-9.00000003235846e+001
5.44502652842508e+006,3.06835899466017e+001,-9.00000003147662e+001
5.49540873857712e+006,3.07635900820368e+001,-9.00000003061882e+001
5.54625712957999e+006,3.08435902150001e+001,-9.00000002978439e+001
5.59757601495200e+006,3.09235903455367e+001,-9.00000002897271e+001
5.64936974812393e+006,3.10035904736910e+001,-9.00000002818314e+001
5.70164272280839e+006,3.10835905995064e+001,-9.00000002741509e+001
5.75439937337249e+006,3.11635907230255e+001,-9.00000002666797e+001
5.80764417521405e+006,3.12435908442903e+001,-9.00000002594121e+001
5.86138164514123e+006,3.13235909633420e+001,-9.00000002523426e+001
5.91561634175569e+006,3.14035910802208e+001,-9.00000002454657e+001
5.97035286583933e+006,3.14835911949666e+001,-9.00000002387762e+001
6.02559586074455e+006,3.15635913076181e+001,-9.00000002322690e+001
6.08135001278816e+006,3.16435914182136e+001,-9.00000002259392e+001
6.13762005164893e+006,3.17235915267907e+001,-9.00000002197819e+001
6.19441075076881e+006,3.18035916333862e+001,-9.00000002137923e+001
6.25172692775786e+006,3.18835917380362e+001,-9.00000002079660e+001
6.30957344480295e+006,3.19635918407762e+001,-9.00000002022985e+001
6.36795520908018e+006,3.20435919416411e+001,-9.00000001967854e+001
6.42687717317123e+006,3.21235920406652e+001,-9.00000001914225e+001
6.48634433548343e+006,3.22035921378819e+001,-9.00000001862059e+001
6.54636174067381e+006,3.22835922333244e+001,-9.00000001811313e+001
6.60693448007703e+006,3.23635923270249e+001,-9.00000001761951e+001
6.66806769213730e+006,3.24435924190153e+001,-9.00000001713934e+001
6.72976656284427e+006,3.25235925093267e+001,-9.00000001667225e+001
6.79203632617295e+006,3.26035925979899e+001,-9.00000001621789e+001
6.85488226452773e+006,3.26835926850349e+001,-9.00000001577592e+001
6.91830970919049e+006,3.27635927704912e+001,-9.00000001534599e+001
6.98232404077285e+006,3.28435928543879e+001,-9.00000001492777e+001
7.04693068967261e+006,3.29235929367533e+001,-9.00000001452096e+001
7.11213513653445e+006,3.30035930176155e+001,-9.00000001412523e+001
7.17794291271478e+006,3.30835930970018e+001,-9.00000001374028e+001
7.24435960075108e+006,3.31635931749392e+001,-9.00000001336583e+001
7.31139083483536e+006,3.32435932514542e+001,-9.00000001300157e+001
7.37904230129221e+006,3.33235933265727e+001,-9.00000001264725e+001
7.44731973906110e+006,3.34035934003202e+001,-9.00000001230258e+001
7.51622894018328e+006,3.34835934727217e+001,-9.00000001196731e+001
7.58577575029307e+006,3.35635935438018e+001,-9.00000001164117e+001
7.65596606911381e+006,3.36435936135845e+001,-9.00000001132392e+001
7.72680585095828e+006,3.37235936820937e+001,-9.00000001101532e+001
7.79830110523386e+006,3.38035937493525e+001,-9.00000001071512e+001
7.87045789695227e+006,3.38835938153837e+001,-9.00000001042311e+001
7.94328234724411e+006,3.39635938802097e+001,-9.00000001013906e+001
8.01678063387810e+006,3.40435939438526e+001,-9.00000000986274e+001
8.09095899178515e+006,3.41235940063339e+001,-9.00000000959396e+001
8.16582371358726e+006,3.42035940676749e+001,-9.00000000933250e+001
8.24138115013137e+006,3.42835941278962e+001,-9.00000000907816e+001
8.31763771102807e+006,3.43635941870185e+001,-9.00000000883076e+001
8.39459986519535e+006,3.44435942450617e+001,-9.00000000859010e+001
8.47227414140736e+006,3.45235943020455e+001,-9.00000000835600e+001
8.55066712884824e+006,3.46035943579893e+001,-9.00000000812828e+001
8.62978547767112e+006,3.46835944129120e+001,-9.00000000790676e+001
8.70963589956224e+006,3.47635944668323e+001,-9.00000000769128e+001
8.79022516831029e+006,3.48435945197685e+001,-9.00000000748168e+001
8.87156012038107e+006,3.49235945717385e+001,-9.00000000727778e+001
8.95364765549741e+006,3.50035946227600e+001,-9.00000000707945e+001
9.03649473722450e+006,3.50835946728503e+001,-9.00000000688651e+001
9.12010839356060e+006,3.51635947220263e+001,-9.00000000669884e+001
9.20449571753323e+006,3.52435947703049e+001,-9.00000000651628e+001
9.28966386780090e+006,3.53235948177022e+001,-9.00000000633869e+001
9.37562006926035e+006,3.54035948642345e+001,-9.00000000616595e+001
9.46237161365950e+006,3.54835949099175e+001,-9.00000000599791e+001
9.54992586021594e+006,3.55635949547667e+001,-9.00000000583445e+001
9.63829023624130e+006,3.56435949987973e+001,-9.00000000567545e+001
9.72747223777126e+006,3.57235950420243e+001,-9.00000000552078e+001
9.81747943020147e+006,3.58035950844624e+001,-9.00000000537032e+001
9.90831944892932e+006,3.58835951261258e+001,-9.00000000522397e+001
1.00000000000000e+007,3.59635951670274e+001,-9.00000000508160e+001
